web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641925522-668","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","ARTHSOFT","https://fr.kompass.com/c/arthsoft/fr6491609/","ARTHSOFT","370 RUE DE L'ORMELET 

	                ZA LES RIVES DE L'ODON","370 RUE DE L'ORMELET 

	                ZA LES RIVES DE L'ODON 

	                
	        14790 MOUEN","http://www.arthsoft.fr","2009","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société ARTHSOFT, est installée au 370 RUE DE L'ORMELET à Mouen (14790) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 2009 sous l'enregistrement 517452496 00030, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société ARTHSOFT est dirigée par Thierry Vincent (Gérant)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925546-676","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","I.N. CONCEPT (In Concept)","https://fr.kompass.com/c/i-n-concept/fr8381822/","I.N. CONCEPT
                                    In Concept","5 RUE DE LA MAIRIE","5 RUE DE LA MAIRIE 

	                
	        14610 CAIRON","http://www.inconcept.fr","1979","SAS, société par actions simplifiée","De 20 à 49 employés","Entreprise spécialisée dans le domaine de l'informatique. La société effectue la conception et l'édition de logiciels avec un accompagnement technologique des clients sur des missions d'audit et d'assistance technique, d'architecture des systèmes d'information et de développement d'application web.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925399-627","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M BRUNO FILEUX","https://fr.kompass.com/c/m-bruno-fileux/fra08s96x/","M BRUNO FILEUX","155 RTE DU PONT CAGNARD","155 RTE DU PONT CAGNARD 

	                
	        14310 MAISONCELLES-PELVEY","null","2021","Profession libérale","Non renseigné","M BRUNO FILEUX, est installé au 155 RTE DU PONT CAGNARD à Maisoncelles-pelvey (14310) dans le département du Calvados.



Cette société est une profession libérale fondée en 2021 sous le numéro 908394166 00015, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925324-602","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","PRISTI BIM","https://fr.kompass.com/c/pristi-bim/fra080vtt/","PRISTI BIM","2 RUE JEAN PERRIN 

	                PLUG N'WORK","2 RUE JEAN PERRIN 

	                PLUG N'WORK 

	                
	        14460 COLOMBELLES","null","2021","SAS, société par actions simplifiée","null","La société PRISTI BIM, est installée au 2 RUE JEAN PERRIN à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 900616228 00012, recensée sous le naf : 

► Programmation informatique.



La société PRISTI BIM est dirigée par Céline Meuret (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925528-670","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","TECHNI SERV (Techni'Serv)","https://fr.kompass.com/c/techni-serv/fr8582387/","TECHNI SERV
                                    Techni'Serv","CHE DE LA CROIX VAUTIER","CHE DE LA CROIX VAUTIER 

	                
	        14980 ROTS","http://www.techniserv-alarmes.fr","2003","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","TECHNI SERV  est un établissement situé à ROTS. L'établissement est spécialisé dans la fourniture, l'installation et le dépannage de systèmes de protection alarme intrusion et vidéo surveillance. La société intervient dans la protection des personnes et des biens.","Activités liées aux systèmes de sécurité (8020Z)
				Voir la classification Kompass"
"1641925360-614","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","ACFI CONSULTING","https://fr.kompass.com/c/acfi-consulting/fra083zwc/","ACFI CONSULTING","SAILLOFEST 

	                ROULLOURS","SAILLOFEST 

	                ROULLOURS 

	                
	        14500 VIRE-NORMANDIE","null","2011","SAS, société par actions simplifiée","null","La société ACFI CONSULTING, est implantée à Vire-normandie (SAILLOFEST) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2011 ayant comme SIRET le numéro 532980182 00036, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925561-681","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","O.S.I. NX","https://fr.kompass.com/c/o-s-i-nx/fr0593090/","O.S.I. NX","5 AV DE CAMBRIDGE","5 AV DE CAMBRIDGE 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","http://www.osinx.fr","2005","SAS, société par actions simplifiée","De 20 à 49 employés","Entreprise spécialisée dans le domaine de l'informatique pour conseils et accompagnements en sécurité des réseaux informatiques, infogérance dans le domaine de la sécurité mobile et dans le domaine des réseaux d'entreprises. Référencement et hébergement de site internet. La société est également reconnue dans le maintien en conditions opérationnelles, la sécurité, en audit Conseil et développement, ...","Gestion d'installations informatiques (6203Z)
				Voir la classification Kompass"
"1641925336-606","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","HAMAET","https://fr.kompass.com/c/hamaet/fra08484n/","HAMAET","1 RUE DES PEUPLIERS HAMEAU CAUTRU","1 RUE DES PEUPLIERS HAMEAU CAUTRU 

	                
	        14210 SAINTE-HONORINE-DU-FAY","null","2021","SAS, société par actions simplifiée","null","L'entreprise HAMAET, est installée au 1 RUE DES PEUPLIERS HAMEAU CAUTRU à Sainte-honorine-du-fay (14210) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 901627075 00020, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925480-654","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","PRAGMATIC","https://fr.kompass.com/c/pragmatic/fra00c3nx/","PRAGMATIC","4 RUE DE BRUXELLES 

	                ZA VALLEE BARREY","4 RUE DE BRUXELLES 

	                ZA VALLEE BARREY 

	                
	        14120 MONDEVILLE","http://www.pragmatic-conseil.fr","2014","SAS, société par actions simplifiée","De 0 à 9 employés","La société PRAGMATIC, est installée au 4 RUE DE BRUXELLES à Mondeville (14120) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2014 sous le numéro 483425773 00049, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société PRAGMATIC est dirigée par Emmanuel Mace (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925447-643","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M THEO MICHEL (LES SOUS-DOUES EN INFORMATIQUE)","https://fr.kompass.com/c/m-theo-michel/fra08tj02/","M THEO MICHEL
                                    LES SOUS-DOUES EN INFORMATIQUE","59 RUE DES TILLEULS","59 RUE DES TILLEULS 

	                
	        14210 ESQUAY-NOTRE-DAME","null","2022","Artisan-commerçant","Non renseigné","L'entreprise M THEO MICHEL, est localisée au 59 RUE DES TILLEULS à Esquay-notre-dame (14210) dans le département du Calvados.



Cet artisan-commerçant fondé en 2022 ayant comme SIRET le numéro 908672934 00019, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641925513-665","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","TBS CERTIFICATS","https://fr.kompass.com/c/tbs-certificats/fr4939576/","TBS CERTIFICATS","22 RUE DE BRETAGNE","22 RUE DE BRETAGNE 

	                
	        14000 CAEN","http://www.tbs-internet.com","2001","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise TBS INTERNET, est implantée au 22 RUE DE BRETAGNE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2001(SIRET : 440443810 00021), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société TBS INTERNET est dirigée par Jean-Philippe DONNIO (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925369-617","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M LAURENT RHUMORBARBE","https://fr.kompass.com/c/m-laurent-rhumorbarbe/fra08mrx6/","M LAURENT RHUMORBARBE","28 RUE RUE JEAN MONNET","28 RUE RUE JEAN MONNET 

	                
	        14440 DOUVRES-LA-DELIVRANDE","null","2004","Profession libérale","null","M LAURENT RHUMORBARBE, est installé au 28 RUE RUE JEAN MONNET à Douvres-la-delivrande (14440) dans le département du Calvados.



Cette société est une profession libérale fondée en 2004 ayant comme SIRET le numéro 453915829 00064, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925432-638","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","TLT PERFORMANCE","https://fr.kompass.com/c/tlt-performance/fra08tk6w/","TLT PERFORMANCE","16 RUE ALFRED NOBEL","16 RUE ALFRED NOBEL 

	                
	        14123 IFS","null","2021","SAS, société par actions simplifiée","Non renseigné","L'entreprise TLT PERFORMANCE, est implantée au 16 RUE ALFRED NOBEL à Ifs (14123) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 ayant comme SIRET le numéro 908788805 00012, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925549-677","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","CPI, CPI (Contrôle de Processus Informatisés)","https://fr.kompass.com/c/cpi/fr8384042/","CPI
                                    Contrôle de Processus Informatisés","CHE DEPARTEMENTAL 80 

	                ZI","CHE DEPARTEMENTAL 80 

	                ZI 

	                
	        14370 MOULT-CHICHEBOVILLE","null","1990","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","CPI est une entreprise spécialisée dans la conception et la réalisation en informatique technique et industrielle. Proposant des solutions et services sur mesures et adaptées dans les travaux à façon, ingénierie informatique, bancs de contrôle, ligne de fabrication, process informatisés.","Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels (3320D)
				Voir la classification Kompass"
"1641925498-660","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","KONICA MINOLTA","https://fr.kompass.com/c/konica-minolta/fr8003646/","KONICA MINOLTA","14 RUE MARTIN LUTHER KING","14 RUE MARTIN LUTHER KING 

	                
	        14280 SAINT-CONTEST","http://www.konicaminolta.fr","2013","SAS, société par actions simplifiée","De 10 à 19 employés","Société spécialisée dans le domaine de la commercialisation des photocopieurs et des matériels bureautiques tels que les outils pour le traitement de texte, imprimante, imagerie médicale, mesures industrielles ainsi que les solutions informatiques, la gestion documentaire, l'impression de production avec service de conseil, mise en oeuvre et administration axés sur l'infrastructure informatique.","Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau (4666Z)
				Voir la classification Kompass"
"1641925393-625","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M NICOLAS DESPREZ","https://fr.kompass.com/c/m-nicolas-desprez/fra08qnft/","M NICOLAS DESPREZ","26 RUE DES VIGNETS","26 RUE DES VIGNETS 

	                
	        14230 LA CAMBE","null","2012","Profession libérale","Non renseigné","M NICOLAS DESPREZ, est installé au 26 RUE DES VIGNETS à La Cambe (14230) dans le département du Calvados.



Cette société est une profession libérale fondée en 2012(SIRET : 750294217 00039), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925333-605","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","PHAESTOS IT GLOBAL SERVICES","https://fr.kompass.com/c/phaestos-it-global-services/fra0845p5/","PHAESTOS IT GLOBAL SERVICES","22 RUE DES TISSERANDS 

	                LA FOLIE COUVRECHEF","22 RUE DES TISSERANDS 

	                LA FOLIE COUVRECHEF 

	                
	        14000 CAEN","null","2021","SAS, société par actions simplifiée","null","La société PHAESTOS IT GLOBAL SERVICES, est implantée au 22 RUE DES TISSERANDS à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 901709279 00011, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925438-640","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","DATADUNK","https://fr.kompass.com/c/datadunk/fra08bpjh/","DATADUNK","23 AV DE VERDUN","23 AV DE VERDUN 

	                
	        14000 CAEN","null","2021","SAS, société par actions simplifiée","null","La compagnie DATADUNK, est installée au 23 AV DE VERDUN à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 ayant comme SIRET le numéro 903899847 00011, recensée sous le naf : 

► Traitement de données, hébergement et activités connexes.","Traitement de données, hébergement et activités connexes (6311Z)
				Voir la classification Kompass"
"1641925363-615","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","OD.MAN","https://fr.kompass.com/c/od-man/fra082vdz/","OD.MAN","5 RUE DES PALMIERS 

	                SAINT MARIE DE LAUMONT","5 RUE DES PALMIERS 

	                SAINT MARIE DE LAUMONT 

	                
	        14350 SOULEUVRE EN BOCAGE","null","2021","SAS, société par actions simplifiée","null","L'entreprise OD.MAN, est installée au 5 RUE DES PALMIERS à Souleuvre En Bocage (14350) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 901178061 00015, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925396-626","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M CEDRIC PLATON","https://fr.kompass.com/c/m-cedric-platon/fra08rmwq/","M CEDRIC PLATON","59 RUE DES TILLEULS","59 RUE DES TILLEULS 

	                
	        14210 ESQUAY-NOTRE-DAME","null","2022","Artisan-commerçant","Non renseigné","L'entreprise M CEDRIC PLATON, est installée au 59 RUE DES TILLEULS à Esquay-notre-dame (14210) dans le département du Calvados.



Cet artisan-commerçant fondé en 2022(SIRET : 908136740 00010), est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641925468-650","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","SCHULLER GRAPHIC (Schuller-Graphic)","https://fr.kompass.com/c/schuller-graphic/fr8555693/","SCHULLER GRAPHIC
                                    Schuller-Graphic","6 RUE DES ALIZES 

	                ZONE INDUSTRIELLE","6 RUE DES ALIZES 

	                ZONE INDUSTRIELLE 

	                
	        14790 VERSON","http://www.schuller-graphic.com","2001","SAS, société par actions simplifiée","De 0 à 9 employés","L'établissement SCHULLER GRAPHIC se situe dans la ville de VIRE-NORMANDIE au 18 RUE DE L ARTISANAT, une agence de communication sur tous les supports spécialisée dans l’internet et le web marketing. Société de conseil en communication, réalisation de photographie industrielle et publicitaire, vidéo, infographie, photogravure, sérigraphie, impression et conception de site internet.","Autre imprimerie (labeur) (1812Z)
				Voir la classification Kompass"
"1641925504-662","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","APRIM","https://fr.kompass.com/c/aprim/fr0753627/","APRIM","56 AV ALBERT 1ER","56 AV ALBERT 1ER 

	                
	        14000 CAEN","http://www.aprim-caen.fr","1990","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","Agence de communication spécialisée en conseil, rédaction dans l'édition de journaux, avec studio graphique (conception d'identité visuelle, logo,...). Accompagnement pour éditions de magazines, quotidiens et presse. Organisation et animation de colloques et de séminaires.","Édition de revues et périodiques (5814Z)
				Voir la classification Kompass"
"1641925495-659","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","KOESIO CORPORATE IT","https://fr.kompass.com/c/koesio-corporate-it/fr8551381/","KOESIO CORPORATE IT","6 RUE KARL PROBST","6 RUE KARL PROBST 

	                
	        14000 CAEN","http://www.quadria.fr","2001","SAS, société par actions simplifiée","De 20 à 49 employés","Société spécialisée dans la distribution de matériels et consommables informatiques, de mobiliers de bureau et de d'équipements de reprographie. Les produits sont destinés aux collectivités et administrations, organismes publics, professionnels de la santé et de l'éducation, PME/PMI.","Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels (4651Z)
				Voir la classification Kompass"
"1641925552-678","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","INSID SOFTWARE (INSID SOFTWARE)","https://fr.kompass.com/c/insid-software/fra00rald/","INSID SOFTWARE
                                    INSID SOFTWARE","29 RUE JEAN-LOUIS CARTIGNY","29 RUE JEAN-LOUIS CARTIGNY 

	                
	        14760 BRETTEVILLE-SUR-ODON","http://www.insidsoftware.com","2014","SAS, société par actions simplifiée","De 0 à 9 employés","La société INSID SOFTWARE, est localisée au 29 RUE JEAN-LOUIS CARTIGNY à Bretteville-sur-odon (14760) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2014(SIRET : 805216744 00021), recensée sous le naf : 

► Programmation informatique.



La société INSID SOFTWARE est dirigée par Philippe Petitiot (Directeur général)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925414-632","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","MOMENTTECH-IA","https://fr.kompass.com/c/momenttech-ia/fra08p7zw/","MOMENTTECH-IA","14 RUE ALFRED KASTLER","14 RUE ALFRED KASTLER 

	                
	        14000 CAEN","null","2021","SAS, société par actions simplifiée","null","La société MOMENTTECH-IA, est localisée au 14 RUE ALFRED KASTLER à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 907505945 00010, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925354-612","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","MON ASSISTANT VIRTUEL","https://fr.kompass.com/c/mon-assistant-virtuel/fra08ntxn/","MON ASSISTANT VIRTUEL","9 AV 43 E REGIMENT D ARTILLERIE","9 AV 43 E REGIMENT D ARTILLERIE 

	                
	        14000 CAEN","null","2021","SAS, société par actions simplifiée","null","La société MON ASSISTANT VIRTUEL, est localisée au 9 AV 43 E REGIMENT D ARTILLERIE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 905385142 00013, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925483-655","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","ALTICAP","https://fr.kompass.com/c/alticap/fr6306363/","ALTICAP","8 RUE DU QUADRANT","8 RUE DU QUADRANT 

	                
	        14123 FLEURY-SUR-ORNE","http://www.alticap.com","2010","SAS, société par actions simplifiée","De 20 à 49 employés","Ayant plusieurs année d'expérience. Le Groupe Alticap est spécialisé dans l'informatique de gestion d'entreprise, l'installation et la maintenance auprès d'une clientèle de PME de tous secteurs d'activités. Logiciels permettant de piloter l'entreprise au quotidien et ainsi d'adapter des stratégies. Pôle télécoms, gestion d'infrastructures.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925345-609","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","JAMCO","https://fr.kompass.com/c/jamco/fra08rqb4/","JAMCO","7 RUE DU DOCTEUR MICHEL","7 RUE DU DOCTEUR MICHEL 

	                
	        14400 BAYEUX","null","2021","SAS, société par actions simplifiée","Non renseigné","L'entreprise JAMCO, est installée au 7 RUE DU DOCTEUR MICHEL à Bayeux (14400) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 908169394 00016, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925435-639","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","TON ALTERNANCE","https://fr.kompass.com/c/ton-alternance/fra08t9jv/","TON ALTERNANCE","4 AV DE CAMBRIDGE","4 AV DE CAMBRIDGE 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2021","SAS, société par actions simplifiée","Non renseigné","L'entreprise TON ALTERNANCE, est installée au 4 AV DE CAMBRIDGE à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 ayant comme SIRET le numéro 908707821 00017, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925510-664","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","6CURE","https://fr.kompass.com/c/6cure/fr7282390/","6CURE","701 RUE LEON FOUCAULT","701 RUE LEON FOUCAULT 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2010","SAS, société par actions simplifiée","De 10 à 19 employés","La société 6CURE, est implantée au 701 RUE LEON FOUCAULT à Herouville-saint-clair (14200) dans le département du Calvados.



Cette PME est une societé anonyme par actions simplifiées fondée en 2010 ayant comme SIRET le numéro 520799487 00035, recensée sous le naf : 

► Programmation informatique.



Sa principale activité est :

Depuis plusieurs années, l'établissement 6CURE est spécialisé dans la programmation informatique. Il assure l'ensemble des activités qui permettent l'écriture des programmes informatiques tels que la conception et l'intégration informatique.

La société 6CURE est dirigée par Fabrice Clerc (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925429-637","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","FOALR","https://fr.kompass.com/c/foalr/fra08tg8b/","FOALR","2010 RTE DE TROUVILLE 

	                HARAS DU MOULIN","2010 RTE DE TROUVILLE 

	                HARAS DU MOULIN 

	                
	        14270 BELLE VIE EN AUGE","null","2021","SAS, société par actions simplifiée","Non renseigné","La compagnie FOALR, est localisée au 2010 RTE DE TROUVILLE à Belle Vie En Auge (14270) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 908777709 00019, recensée sous le naf : 

► Portails Internet.","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641925408-630","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M PAUL JEAN","https://fr.kompass.com/c/m-paul-jean/fra08ncp6/","M PAUL JEAN","16 RUE DE LUC","16 RUE DE LUC 

	                
	        14780 LION-SUR-MER","null","2021","Profession libérale","null","M PAUL JEAN, est installé au 16 RUE DE LUC à Lion-sur-mer (14780) dans le département du Calvados.



Cette société est une profession libérale fondée en 2021(SIRET : 905196473 00011), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641925465-649","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","SAP LABS FRANCE (S.A.P. Labs France)","https://fr.kompass.com/c/sap-labs-france/fr8459850/","SAP LABS FRANCE
                                    S.A.P. Labs France","8 RUE COMMODORE J H HALLET 

	                LA FOLIE COUVRECHEF","8 RUE COMMODORE J H HALLET 

	                LA FOLIE COUVRECHEF 

	                
	        14000 CAEN","https://www.sap.com/france","2010","SAS, société par actions simplifiée","De 50 à 99 employés","Conception de la structure et du contenu et l'écriture des programmes informatiques nécessaires à la création et à l'implantation de: logiciels systèmes et réseaux, applications logicielles, bases de données, pages web. Adaptation de logiciels, c'est-à-dire la modification et la configuration d'une application existante pour la rendre opérationnelle dans l'environnement informatique du client.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925405-629","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","AGENCE HYPERION","https://fr.kompass.com/c/agence-hyperion/fra08lx23/","AGENCE HYPERION","7 RUE CHANOINE DELAMAZURE","7 RUE CHANOINE DELAMAZURE 

	                
	        14000 CAEN","null","2021","SAS, société par actions simplifiée","null","La compagnie AGENCE HYPERION, est localisée au 7 RUE CHANOINE DELAMAZURE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021(SIRET : 901619809 00014), recensée sous le naf : 

► Portails Internet.","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641925444-642","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M THOMAS PIALLES","https://fr.kompass.com/c/m-thomas-pialles/fra08s68t/","M THOMAS PIALLES","2 ALL DE LA CACHETTE","2 ALL DE LA CACHETTE 

	                
	        14610 CAIRON","null","2021","Profession libérale","Non renseigné","M THOMAS PIALLES, est installé au 2 ALL DE LA CACHETTE à Cairon (14610) dans le département du Calvados.



Cette société est une profession libérale fondée en 2021 sous l'enregistrement 908355829 00015, recensée sous le naf : 

► Autres activités informatiques.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641925327-603","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","M NOLAN DARTOIS","https://fr.kompass.com/c/m-nolan-dartois/fra08qs70/","M NOLAN DARTOIS","22 RUE DES MARTYRS","22 RUE DES MARTYRS 

	                
	        14000 CAEN","null","2017","Profession libérale","Non renseigné","M NOLAN DARTOIS, est installé au 22 RUE DES MARTYRS à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2017 sous l'enregistrement 830821344 00033, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641925558-680","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","NOOPSIS","https://fr.kompass.com/c/noopsis/fr9580130/","NOOPSIS","4 RUE DE LA GARE 

	                ZONE D ACTIVITE COMMERCIALE LE LONG CO","4 RUE DE LA GARE 

	                ZONE D ACTIVITE COMMERCIALE LE LONG CO 

	                
	        14000 CAEN","http://www.noopsis.fr","2008","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie NOOPSIS, est installée au 4 RUE DE LA GARE à Caen (14000) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2008 sous l'enregistrement 507814937 00045, recensée sous le naf : 

► Edition de logiciels applicatifs.



La société NOOPSIS est dirigée par Gilles Andre (Membre comité de contrôle)","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641925372-618","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-2/","SCILICET","https://fr.kompass.com/c/scilicet/fra088249/","SCILICET","32 RUE MALFILATRE","32 RUE MALFILATRE 

	                
	        14000 CAEN","null","2021","SAS, société par actions simplifiée","null","L'entreprise SCILICET, est installée au 32 RUE MALFILATRE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 ayant comme SIRET le numéro 902851104 00015, recensée sous le naf : 

► Edition de logiciels applicatifs.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
