web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641931453-1382","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","LIGNE 15","https://fr.kompass.com/c/ligne-15/fr1231997/","LIGNE 15","LD LES VILLAINS","LD LES VILLAINS 

	                
	        14130 SAINT BENOIT D'HEBERTOT","http://www.parier-enligne.com","2011","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie LIGNE 15, est localisée à Saint Benoit D'hebertot (LD LES VILLAINS) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2011 sous le numéro 533676029 00028, recensée sous le naf : 

► Programmation informatique.



La société LIGNE 15 est dirigée par Pierre Fleutot (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931528-1407","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","M SYLVAIN DECOURVAL","https://fr.kompass.com/c/m-sylvain-decourval/fr9497402/","M SYLVAIN DECOURVAL","156 AV JEAN JAURES","156 AV JEAN JAURES 

	                
	        14270 MEZIDON VALLEE D'AUGE","null","2012","Profession libérale","De 0 à 9 employés","M SYLVAIN DECOURVAL, est installé au 156 AV JEAN JAURES à Mezidon Vallee D'auge (14270) dans le département du Calvados.



Cette société est une profession libérale fondée en 2012 sous le numéro 752682310 00012, recensée sous le naf : 

► Autres activités informatiques.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641931384-1359","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","ASAP","https://fr.kompass.com/c/asap/fra07mvsf/","ASAP","LA FREQUE","LA FREQUE 

	                
	        14740 SAINT-MANVIEU-NORREY","null","2021","SAS, société par actions simplifiée","null","L'entreprise ASAP, est implantée à Saint-manvieu-norrey (LA FREQUE) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 894487644 00029, recensée sous le naf : 

► Edition de logiciels applicatifs.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641931390-1361","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","CLARANET","https://fr.kompass.com/c/claranet/fra086c5h/","CLARANET","2 RUE JEAN PERRIN","2 RUE JEAN PERRIN 

	                
	        14460 COLOMBELLES","null","2021","SAS, société par actions simplifiée","null","La compagnie CLARANET, est implantée au 2 RUE JEAN PERRIN à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous l'enregistrement 419632286 00169, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931420-1371","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","AGENCE DEVELOPPEMENT POUR LA NORMANDIE, AD NORMANDIE (AGENCE DE DEVELOPPEMENT POUR LA NORMANDIE - CSIRT)","https://fr.kompass.com/c/agence-developpement-pour-la-normandie/fra08qffa/","AGENCE DEVELOPPEMENT POUR LA NORMANDIE
                                    AGENCE DE DEVELOPPEMENT POUR LA NORMANDIE - CSIRT","2 ESP ANTON PHILIPS","2 ESP ANTON PHILIPS 

	                
	        14460 COLOMBELLES","null","2021","Régie d'une collectivité locale à caractère administratif","Non renseigné","L'établissement AGENCE DEVELOPPEMENT POUR LA NORMANDIE(AD NORMANDIE), est installé au 2 ESP ANTON PHILIPS à Colombelles (14460) dans le département du Calvados.



Cette société est un établissement public administratif fondé en 2021 sous l'enregistrement 200006500 00041, recensé sous le naf : 

► Autres activités informatiques.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641931423-1372","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","BYON CONNECT","https://fr.kompass.com/c/byon-connect/fra08ppr8/","BYON CONNECT","LD ALLAIS 

	                ZONE ARTISANALE LA FORGE LE","LD ALLAIS 

	                ZONE ARTISANALE LA FORGE LE 

	                
	        14130 CLARBEC","null","2021","SAS, société par actions simplifiée","null","La société BYON CONNECT, est localisée à Clarbec (LD ALLAIS) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021(SIRET : 903832061 00043), recensée sous le naf : 

► Autres activités de télécommunication.","Autres activités de télécommunication (6190Z)
				Voir la classification Kompass"
"1641931363-1352","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","KONQUET FRANCE","https://fr.kompass.com/c/konquet-france/fra077bdm/","KONQUET FRANCE","4 RUE PASTEUR","4 RUE PASTEUR 

	                
	        14000 CAEN","null","2020","SAS, société par actions simplifiée","null","La société KONQUET FRANCE, est implantée au 4 RUE PASTEUR à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2020(SIRET : 800320954 00038), recensée sous le naf : 

► Programmation informatique.



La société KONQUET FRANCE est dirigée par Mohamed Ayadi (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931432-1375","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","AVANT DE CLIQUER","https://fr.kompass.com/c/avant-de-cliquer/fra08mbzl/","AVANT DE CLIQUER","100 AV GUILLAUME LE CONQUERANT","100 AV GUILLAUME LE CONQUERANT 

	                
	        14100 LISIEUX","null","2021","Société à responsabilité limitée (sans autre indication)","null","L'entreprise AVANT DE CLIQUER, est implantée au 100 AV GUILLAUME LE CONQUERANT à Lisieux (14100) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2021(SIRET : 832080055 00029), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931519-1404","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","ETEILE","https://fr.kompass.com/c/eteile/fr1401161/","ETEILE","9 AV DES ALLIES","9 AV DES ALLIES 

	                
	        14510 HOULGATE","http://www.eteile.fr","2013","SAS, société par actions simplifiée","De 0 à 9 employés","La société ETEILE, est implantée au 9 AV DES ALLIES à Houlgate (14510) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2013 sous l'enregistrement 790524185 00010, recensée sous le naf : 

► Programmation informatique.



La société ETEILE est dirigée par Ludovic Lecesve (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931327-1340","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","MERCURIA","https://fr.kompass.com/c/mercuria/fra0627nm/","MERCURIA","7 RUE ALFRED KASTLER","7 RUE ALFRED KASTLER 

	                
	        14000 CAEN","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La société MERCURIA, est installée au 7 RUE ALFRED KASTLER à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 sous l'enregistrement 424690626 00090, recensée sous le naf : 

► Edition de logiciels applicatifs.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641931375-1356","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","PROVECTIO","https://fr.kompass.com/c/provectio/fra07raj5/","PROVECTIO","9006 RTE DE CAEN 

	                TECHNOPARC DU GOLF BATIM","9006 RTE DE CAEN 

	                TECHNOPARC DU GOLF BATIM 

	                
	        14610 EPRON","null","2021","SAS, société par actions simplifiée","null","La société PROVECTIO, est localisée au 9006 RTE DE CAEN à Epron (14610) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 ayant comme SIRET le numéro 477865554 00075, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931330-1341","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","DOCNDOC","https://fr.kompass.com/c/docndoc/fra06gp0f/","DOCNDOC","11 RUE PIERRE GRINGOIRE","11 RUE PIERRE GRINGOIRE 

	                
	        14220 LE HOM","null","2019","SAS, société par actions simplifiée","null","L'entreprise DOCNDOC, est localisée au 11 RUE PIERRE GRINGOIRE à Le Hom (14220) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 801897323 00086, recensée sous le naf : 

► Portails Internet.



La société DOCNDOC est dirigée par Pascale Meimon (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641931441-1378","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","M WILFRID DOSSIN","https://fr.kompass.com/c/m-wilfrid-dossin/fr9581739/","M WILFRID DOSSIN","5 ALL DES IRIS","5 ALL DES IRIS 

	                
	        14150 OUISTREHAM","null","2009","Artisan-commerçant","De 0 à 9 employés","L'entreprise M WILFRID DOSSIN, est installée au 5 ALL DES IRIS à Ouistreham (14150) dans le département du Calvados.



Cet artisan-commerçant fondé en 2009 ayant comme SIRET le numéro 517567566 00032, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641931399-1364","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","TGS FRANCE INFORMATIQUE (TGS FRANCE)","https://fr.kompass.com/c/tgs-france-informatique/fra07wnn8/","TGS FRANCE INFORMATIQUE
                                    TGS FRANCE","53 RUE PHILIPPE LIVRY LEVEL","53 RUE PHILIPPE LIVRY LEVEL 

	                
	        14760 BRETTEVILLE-SUR-ODON","null","2021","SAS, société par actions simplifiée","null","La compagnie TGS FRANCE INFORMATIQUE, est installée au 53 RUE PHILIPPE LIVRY LEVEL à Bretteville-sur-odon (14760) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021(SIRET : 788267599 00348), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931315-1336","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","APLIM","https://fr.kompass.com/c/aplim/fra066bmk/","APLIM","4 RUE DE LEBISEY","4 RUE DE LEBISEY 

	                
	        14000 CAEN","null","2019","SAS, société par actions simplifiée","null","L'entreprise APLIM, est installée au 4 RUE DE LEBISEY à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 403315815 00098, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société APLIM est dirigée par Rémi Cayla (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931504-1399","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","T.F.M","https://fr.kompass.com/c/t-f-m/fra00bl7r/","T.F.M","18 RUE DES ALIZES","18 RUE DES ALIZES 

	                
	        14790 VERSON","null","2004","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","Traitement de données informatiques, marketing, vente de matériel informatique, installation, maintenance, location et logistique. Le E-commerce de prêt-à-porter (t-shirt, polo, jean...), Accessoires de mode (montres, chaussures...), Maroquinerie, bijoux","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931483-1392","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","EBOO-CONSULTING","https://fr.kompass.com/c/eboo-consulting/fr4103417/","EBOO-CONSULTING","8 PL DE L EUROPE 

	                ESPACE JEAN MONNET","8 PL DE L EUROPE 

	                ESPACE JEAN MONNET 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise EBOO-CONSULTING, est localisée au 8 PL DE L EUROPE à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2014 sous l'enregistrement 802630996 00022, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société EBOO-CONSULTING est dirigée par Thierry Anne (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931447-1380","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","LEXOVI@COM","https://fr.kompass.com/c/lexovi-com/fr4050836/","LEXOVI@COM","6 LES PETITES CHAUSSEES","6 LES PETITES CHAUSSEES 

	                
	        14140 MEZIDON VALLEE D'AUGE","null","2006","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise LEXOVI@COM, est implantée au 6 LES PETITES CHAUSSEES à Mezidon Vallee D'auge (14140) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2006 ayant comme SIRET le numéro 489545293 00016, recensée sous le naf : 

► Programmation informatique.



La société LEXOVI@COM est dirigée par Loetitia Oulmi (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931492-1395","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","EASY-HIGH-T, EHT","https://fr.kompass.com/c/easy-high-t/fr3530192/","EASY-HIGH-T","64 RUE DE FALAISE","64 RUE DE FALAISE 

	                
	        14000 CAEN","null","2011","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise EASY-HIGH-T(EHT), est installée au 64 RUE DE FALAISE à Caen (14000) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2011 ayant comme SIRET le numéro 534976253 00037, recensée sous le naf : 

► Programmation informatique.



La société EASY-HIGH-T est dirigée par Romain Ladvenu (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931414-1369","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","SEBINFO.FR","https://fr.kompass.com/c/sebinfo-fr/fra087l2h/","SEBINFO.FR","5 PL CARDINAL TOUCHET","5 PL CARDINAL TOUCHET 

	                
	        14540 SOLIERS","null","2021","Société à responsabilité limitée (sans autre indication)","null","La compagnie SEBINFO.FR, est localisée au 5 PL CARDINAL TOUCHET à Soliers (14540) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2021(SIRET : 842206245 00024), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931339-1344","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","SUPPLYWEB","https://fr.kompass.com/c/supplyweb/fra075sph/","SUPPLYWEB","LE GRAND CHAMP 

	                ZAC LA DELLE DU CLOS NEUF","LE GRAND CHAMP 

	                ZAC LA DELLE DU CLOS NEUF 

	                
	        14840 DEMOUVILLE","null","2020","SAS, société par actions simplifiée","null","La société SUPPLYWEB, est localisée à Demouville (LE GRAND CHAMP) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2020 sous le numéro 532948585 00031, recensée sous le naf : 

► Portails Internet.



La société SUPPLYWEB est dirigée par Mathieu Desrame (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641931516-1403","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","PAOMEDIA","https://fr.kompass.com/c/paomedia/fr5792072/","PAOMEDIA","1 RUE MARTIN LUTHER KING","1 RUE MARTIN LUTHER KING 

	                
	        14280 SAINT-CONTEST","null","2008","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie PAOMEDIA, est implantée au 1 RUE MARTIN LUTHER KING à Saint-contest (14280) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 2008 ayant comme SIRET le numéro 504420670 00011, recensée sous le naf : 

► Programmation informatique.



La société PAOMEDIA est dirigée par Arnaud Chesne (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931534-1409","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","ADSI INFORMATIQUE","https://fr.kompass.com/c/adsi-informatique/fr3501747/","ADSI INFORMATIQUE","26 RUE DE LA CHAUSSEE","26 RUE DE LA CHAUSSEE 

	                
	        14600 HONFLEUR","null","2013","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société ADSI INFORMATIQUE, est localisée au 26 RUE DE LA CHAUSSEE à Honfleur (14600) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2013 sous le numéro 793786245 00027, recensée sous le naf : 

► Programmation informatique.



La société ADSI INFORMATIQUE est dirigée par Alexandre Duvielbourg (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931345-1346","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","EASY W3","https://fr.kompass.com/c/easy-w3/fra077zcn/","EASY W3","30 RUE GERALDINE MOCK","30 RUE GERALDINE MOCK 

	                
	        14760 BRETTEVILLE-SUR-ODON","null","2021","Société à responsabilité limitée (sans autre indication)","null","La société EASY W3, est installée au 30 RUE GERALDINE MOCK à Bretteville-sur-odon (14760) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2021(SIRET : 420199390 00055), recensée sous le naf : 

► Traitement de données, hébergement et activités connexes.



La société EASY W3 est dirigée par Vincent Roger (Gérant)","Traitement de données, hébergement et activités connexes (6311Z)
				Voir la classification Kompass"
"1641931318-1337","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","ACTIVITOUR","https://fr.kompass.com/c/activitour/fra05rj5z/","ACTIVITOUR","10 RUE D HERMIA 

	                LE CITIS","10 RUE D HERMIA 

	                LE CITIS 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La société ACTIVITOUR, est installée au 10 RUE D HERMIA à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019(SIRET : 830666681 00028), recensée sous le naf : 

► Programmation informatique.



La société ACTIVITOUR est dirigée par Baptiste Rebut (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931402-1365","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","PROBENT TECHNOLOGY","https://fr.kompass.com/c/probent-technology/fra084qa9/","PROBENT TECHNOLOGY","1 ESP ANTON PHILIPS 

	                CAMPUS EFFISCIENCE","1 ESP ANTON PHILIPS 

	                CAMPUS EFFISCIENCE 

	                
	        14460 COLOMBELLES","null","2021","SAS, société par actions simplifiée","null","La société PROBENT TECHNOLOGY, est installée au 1 ESP ANTON PHILIPS à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021(SIRET : 880789409 00047), recensée sous le naf : 

► Fabrication de composants électroniques.","Fabrication de composants électroniques (2611Z)
				Voir la classification Kompass"
"1641931411-1368","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","ADIAL","https://fr.kompass.com/c/adial/fra08ctp1/","ADIAL","2 RUE RENE CASSIN","2 RUE RENE CASSIN 

	                
	        14280 SAINT-CONTEST","null","2021","SAS, société par actions simplifiée","null","La compagnie ADIAL, est implantée au 2 RUE RENE CASSIN à Saint-contest (14280) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2021 sous le numéro 441698784 00069, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931540-1411","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","M STEPHANE VALETTE","https://fr.kompass.com/c/m-stephane-valette/fra00bjvn/","M STEPHANE VALETTE","30 RUE DES ARTISANS","30 RUE DES ARTISANS 

	                
	        14100 LISIEUX","http://www.valetteweb.com","2004","Profession libérale","De 0 à 9 employés","M STEPHANE VALETTE, est installé au 30 RUE DES ARTISANS à Lisieux (14100) dans le département du Calvados.



Cette société est une profession libérale fondée en 2004 sous l'enregistrement 477827513 00037, recensée sous le naf : 

► Autres activités informatiques.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641931537-1410","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","INFORMATIQUE PROG","https://fr.kompass.com/c/informatique-prog/fr1166243/","INFORMATIQUE PROG","2 IMP LEBISEY","2 IMP LEBISEY 

	                
	        14610 EPRON","http://www.10afreight.com","2008","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie INFORMATIQUE PROG, est localisée au 2 IMP LEBISEY à Epron (14610) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2008(SIRET : 508090461 00023), recensée sous le naf : 

► Programmation informatique.



La société INFORMATIQUE PROG est dirigée par Christophe Draperi (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931300-1331","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","INFOLAB14","https://fr.kompass.com/c/infolab14/fra06ckfg/","INFOLAB14","84 RUE DE FALAISE","84 RUE DE FALAISE 

	                
	        14000 CAEN","null","2020","SAS, société par actions simplifiée","null","L'entreprise INFOLAB14, est implantée au 84 RUE DE FALAISE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2020(SIRET : 878689751 00021), recensée sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.



La société INFOLAB14 est dirigée par Christopher Gernigon (Président)","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641931435-1376","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","WEB-ID","https://fr.kompass.com/c/web-id/fra08mhsq/","WEB-ID","88 RUE SAINT MARTIN","88 RUE SAINT MARTIN 

	                
	        14000 CAEN","null","2020","Société à responsabilité limitée (sans autre indication)","null","La compagnie WEB-ID, est implantée au 88 RUE SAINT MARTIN à Caen (14000) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2020 sous l'enregistrement 532671229 00054, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931360-1351","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","JILITI","https://fr.kompass.com/c/jiliti/fra06lj4a/","JILITI","10 RUE COLONEL REMY 

	                TECHNOLOGIQUES DE LA FOLIE COUVRECHEF","10 RUE COLONEL REMY 

	                TECHNOLOGIQUES DE LA FOLIE COUVRECHEF 

	                
	        14000 CAEN","null","2020","SAS, société par actions simplifiée","null","La société JILITI, est implantée au 10 RUE COLONEL REMY à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2020 sous l'enregistrement 851421016 00169, recensée sous le naf : 

► Autres activités informatiques.



La société JILITI est dirigée par Bertrand Rabiller (Président)","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641931495-1396","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","M GILLES WERBROUCK","https://fr.kompass.com/c/m-gilles-werbrouck/fr1146334/","M GILLES WERBROUCK","22 RUE HAUTE","22 RUE HAUTE 

	                
	        14600 HONFLEUR","null","2007","Profession libérale","De 0 à 9 employés","M GILLES WERBROUCK, est installé au 22 RUE HAUTE à Honfleur (14600) dans le département du Calvados.



Cette société est une profession libérale fondée en 2007(SIRET : 501110720 00015), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931357-1350","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","MAD LORDS","https://fr.kompass.com/c/mad-lords/fra076hxq/","MAD LORDS","92 RUE EUGENE COLAS","92 RUE EUGENE COLAS 

	                
	        14800 DEAUVILLE","null","2020","SAS, société par actions simplifiée","null","La société MAD LORDS, est localisée au 92 RUE EUGENE COLAS à Deauville (14800) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2020 ayant comme SIRET le numéro 751511171 00058, recensée sous le naf : 

► Portails Internet.



La société MAD LORDS est dirigée par Lionel Muller (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641931336-1343","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","PIERREVAL INGENIERIE","https://fr.kompass.com/c/pierreval-ingenierie/fra07q4td/","PIERREVAL INGENIERIE","12 RUE ALFRED KASTLER 

	                BATIMENT UNICENTRE","12 RUE ALFRED KASTLER 

	                BATIMENT UNICENTRE 

	                
	        14000 CAEN","null","2021","Société à responsabilité limitée (sans autre indication)","null","La société PIERREVAL INGENIERIE, est implantée au 12 RUE ALFRED KASTLER à Caen (14000) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2021 ayant comme SIRET le numéro 879987170 00062, recensée sous le naf : 

► Tierce maintenance de systèmes et d'applications informatiques.



La société PIERREVAL INGENIERIE est dirigée par Yann Doffin (Gérant)","Tierce maintenance de systèmes et d’applications informatiques (6202B)
				Voir la classification Kompass"
"1641931489-1394","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","M DAVID PERIER","https://fr.kompass.com/c/m-david-perier/fra00ff0k/","M DAVID PERIER","10 RUE JEAN ROMAIN","10 RUE JEAN ROMAIN 

	                
	        14000 CAEN","null","2009","Artisan-commerçant","De 0 à 9 employés","L'entreprise M DAVID PERIER, est implantée au 10 RUE JEAN ROMAIN à Caen (14000) dans le département du Calvados.



Cet artisan-commerçant fondé en 2009 ayant comme SIRET le numéro 513325068 00015, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641931333-1342","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","FASTPOINT","https://fr.kompass.com/c/fastpoint/fra06kagt/","FASTPOINT","41 RUE NICOLAS ORESME","41 RUE NICOLAS ORESME 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","null","La société FASTPOINT, est installée au 41 RUE NICOLAS ORESME à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 ayant comme SIRET le numéro 824067698 00038, recensée sous le naf : 

► Edition de logiciels applicatifs.



La société FASTPOINT est dirigée par Vincent Auvray (Président)","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641931450-1381","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","ENCYCLODOCS","https://fr.kompass.com/c/encyclodocs/fr6184254/","ENCYCLODOCS","11 QUAI DE LA LONDE","11 QUAI DE LA LONDE 

	                
	        14000 CAEN","null","2009","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise ENCYCLODOCS, est localisée au 11 QUAI DE LA LONDE à Caen (14000) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2009(SIRET : 510987217 00013), recensée sous le naf : 

► Autres activités informatiques.



La société ENCYCLODOCS est dirigée par Xavier Lavel (Gérant)","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641931474-1389","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-11/","ACTIPOINTEL","https://fr.kompass.com/c/actipointel/fra009t7w/","ACTIPOINTEL","6 RUE DES ALIZES 

	                ZI","6 RUE DES ALIZES 

	                ZI 

	                
	        14790 VERSON","null","2000","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie ACTIPOINTEL, est installée au 6 RUE DES ALIZES à Verson (14790) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2000 sous l'enregistrement 432762201 00023, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société ACTIPOINTEL est dirigée par Franck Legoupil (Gérant)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
