web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641930051-1063","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","FRANCHISE DIP","https://fr.kompass.com/c/franchise-dip/fr3984739/","FRANCHISE DIP","1 RUE VIEILLE","1 RUE VIEILLE 

	                
	        14130 PONT L'EVEQUE","null","2014","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société FRANCHISE DIP, est localisée au 1 RUE VIEILLE à Pont L'eveque (14130) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2014 ayant comme SIRET le numéro 802072827 00024, recensée sous le naf : 

► Edition de logiciels applicatifs.



La société FRANCHISE DIP est dirigée par Agnès Fernagut (Gérant)","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641930108-1082","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M CHAKIB SAYOURI","https://fr.kompass.com/c/m-chakib-sayouri/fra017j72/","M CHAKIB SAYOURI","27 BD GEORGES POMPIDOU","27 BD GEORGES POMPIDOU 

	                
	        14000 CAEN","null","2015","Profession libérale","De 0 à 9 employés","M CHAKIB SAYOURI, est installé au 27 BD GEORGES POMPIDOU à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2015 sous l'enregistrement 812637791 00011, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929919-1019","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","DR D-LAB (3OSOLUTIONS)","https://fr.kompass.com/c/dr-d-lab/fra02vtmw/","DR D-LAB
                                    3OSOLUTIONS","2 RUE JEAN PERRIN","2 RUE JEAN PERRIN 

	                
	        14460 COLOMBELLES","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie DR D-LAB, est localisée au 2 RUE JEAN PERRIN à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017(SIRET : 831283304 00010), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société DR D-LAB est dirigée par Benoît Thepin (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641929997-1045","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","CHACUN CHERCHE SON FILM, CCSF","https://fr.kompass.com/c/chacun-cherche-son-film/fra01hnk3/","CHACUN CHERCHE SON FILM","2 RUE JEAN PERRIN 

	                PLUG N'WORK","2 RUE JEAN PERRIN 

	                PLUG N'WORK 

	                
	        14460 COLOMBELLES","null","2015","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise CHACUN CHERCHE SON FILM(CCSF), est implantée au 2 RUE JEAN PERRIN à Colombelles (14460) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2015 sous l'enregistrement 815341565 00019, recensée sous le naf : 

► Portails Internet.



La société CHACUN CHERCHE SON FILM est dirigée par Laurent Scherer (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641929898-1012","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","FLB MULTISERVICES","https://fr.kompass.com/c/flb-multiservices/fra02a0vh/","FLB MULTISERVICES","11 RUE HECTOR BERLIOZ","11 RUE HECTOR BERLIOZ 

	                
	        14112 BIEVILLE-BEUVILLE","null","2016","SAS, société par actions simplifiée","De 0 à 9 employés","La société FLB MULTISERVICES, est installée au 11 RUE HECTOR BERLIOZ à Bieville-beuville (14112) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2016(SIRET : 823946751 00034), recensée sous le naf : 

► Programmation informatique.



La société FLB MULTISERVICES est dirigée par Franck Lucet (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929994-1044","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M GERMAIN CHARLES LEPENANT","https://fr.kompass.com/c/m-germain-charles-lepenant/fra00e9zz/","M GERMAIN CHARLES LEPENANT","3 RUE DE BEAUMONT","3 RUE DE BEAUMONT 

	                
	        14250 FONTENAY-LE-PESNEL","null","2009","Profession libérale","De 0 à 9 employés","M GERMAIN CHARLES LEPENANT, est installé au 3 RUE DE BEAUMONT à Fontenay-le-pesnel (14250) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009(SIRET : 510175052 00016), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641929886-1008","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","PRODEO","https://fr.kompass.com/c/prodeo/fra02c2tk/","PRODEO","29 RUE JEAN-LOUIS CARTIGNY","29 RUE JEAN-LOUIS CARTIGNY 

	                
	        14760 BRETTEVILLE-SUR-ODON","null","2016","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie PRODEO, est localisée au 29 RUE JEAN-LOUIS CARTIGNY à Bretteville-sur-odon (14760) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2016 ayant comme SIRET le numéro 824538730 00030, recensée sous le naf : 

► Programmation informatique.



La société PRODEO est dirigée par Christophe Olivier (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929895-1011","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M BADAI SEBDAOUI","https://fr.kompass.com/c/m-badai-sebdaoui/fr3967135/","M BADAI SEBDAOUI","1 RUE RUE YVES MONTAND","1 RUE RUE YVES MONTAND 

	                
	        14550 BLAINVILLE-SUR-ORNE","null","2010","Profession libérale","De 0 à 9 employés","M BADAI SEBDAOUI, est installé au 1 RUE RUE YVES MONTAND à Blainville-sur-orne (14550) dans le département du Calvados.



Cette société est une profession libérale fondée en 2010 sous l'enregistrement 519223515 00023, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641929979-1039","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M LAURENT LE FRANCOIS","https://fr.kompass.com/c/m-laurent-le-francois/fra00l55g/","M LAURENT LE FRANCOIS","25 RUE CHATEAUBRIAND 

	                APPARTEMENT 404","25 RUE CHATEAUBRIAND 

	                APPARTEMENT 404 

	                
	        14000 CAEN","null","2011","Artisan-commerçant","De 0 à 9 employés","L'entreprise M LAURENT LE FRANCOIS, est installée au 25 RUE CHATEAUBRIAND à Caen (14000) dans le département du Calvados.



Cet artisan-commerçant fondé en 2011 ayant comme SIRET le numéro 532396652 00028, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641930066-1068","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","BESECURE","https://fr.kompass.com/c/besecure/fra00r4gc/","BESECURE","9 CHE DE L'EGLISE","9 CHE DE L'EGLISE 

	                
	        14210 VAL D'ARRY","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise BESECURE, est localisée au 9 CHE DE L'EGLISE à Val D'arry (14210) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2014 sous le numéro 805109725 00012, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société BESECURE est dirigée par Cyril Patrigeon (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930057-1065","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M FREDERIC GROSSE","https://fr.kompass.com/c/m-frederic-grosse/fr2445811/","M FREDERIC GROSSE","6 CHE CONSTANTIN JAMES 

	                LE CLOS DU FRESNE","6 CHE CONSTANTIN JAMES 

	                LE CLOS DU FRESNE 

	                
	        14210 BARON-SUR-ODON","null","2009","Profession libérale","De 0 à 9 employés","M FREDERIC GROSSE, est installé au 6 CHE CONSTANTIN JAMES à Baron-sur-odon (14210) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009 sous l'enregistrement 513331850 00026, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930015-1051","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","360 MEDIA SAS","https://fr.kompass.com/c/360-media-sas/fr1390973/","360 MEDIA SAS","23 AV CROIX GUERIN","23 AV CROIX GUERIN 

	                
	        14000 CAEN","null","2012","SAS, société par actions simplifiée","De 0 à 9 employés","La société 360 MEDIA SAS, est localisée au 23 AV CROIX GUERIN à Caen (14000) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2012 sous le numéro 790452684 00026, recensée sous le naf : 

► Autres activités informatiques.



La société 360 MEDIA SAS est dirigée par Benjamin Peron (Président)","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641930024-1054","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","LOTP","https://fr.kompass.com/c/lotp/fra00xifu/","LOTP","35 B AV DU LITTORAL","35 B AV DU LITTORAL 

	                
	        14910 BENERVILLE-SUR-MER","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise LOTP, est localisée au 35 B AV DU LITTORAL à Benerville-sur-mer (14910) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2014(SIRET : 810008144 00026), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société LOTP est dirigée par Mathieu Chateau (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641929958-1032","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M ADRIEN PERRISSIN-PIRASSET","https://fr.kompass.com/c/m-adrien-perrissin-pirasset/fra00j6n0/","M ADRIEN PERRISSIN-PIRASSET","3 AV DU CHATEAU","3 AV DU CHATEAU 

	                
	        14112 BIEVILLE-BEUVILLE","null","2010","Profession libérale","De 0 à 9 employés","M ADRIEN PERRISSIN-PIRASSET, est installé au 3 AV DU CHATEAU à Bieville-beuville (14112) dans le département du Calvados.



Cette société est une profession libérale fondée en 2010 sous l'enregistrement 525090312 00014, recensée sous le naf : 

► Portails Internet.","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641929967-1035","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M NICOLAS ROBVEILLE","https://fr.kompass.com/c/m-nicolas-robveille/fra00fork/","M NICOLAS ROBVEILLE","37 RUE BELLEVUE","37 RUE BELLEVUE 

	                
	        14000 CAEN","null","2009","Profession libérale","De 0 à 9 employés","M NICOLAS ROBVEILLE, est installé au 37 RUE BELLEVUE à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009 ayant comme SIRET le numéro 514075936 00021, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930039-1059","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M JULIEN SOYER","https://fr.kompass.com/c/m-julien-soyer/fra00x75w/","M JULIEN SOYER","31 RUE DU SOUS LIAU","31 RUE DU SOUS LIAU 

	                
	        14570 SAINT-REMY","null","2015","Profession libérale","De 0 à 9 employés","M JULIEN SOYER, est installé au 31 RUE DU SOUS LIAU à Saint-remy (14570) dans le département du Calvados.



Cette société est une profession libérale fondée en 2015 sous le numéro 809879216 00012, recensée sous le naf : 

► Tierce maintenance de systèmes et d'applications informatiques.","Tierce maintenance de systèmes et d’applications informatiques (6202B)
				Voir la classification Kompass"
"1641930030-1056","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M DAVID MARIE","https://fr.kompass.com/c/m-david-marie/fr4073025/","M DAVID MARIE","LE BOURG","LE BOURG 

	                
	        14380 NOUES DE SIENNE","null","2009","Profession libérale","De 0 à 9 employés","M DAVID MARIE, est installé à Noues De Sienne (LE BOURG) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009 sous l'enregistrement 514721521 00029, recensée sous le naf : 

► Autres activités informatiques.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641930078-1072","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","QUALITY RELIABLE SOFTWARE, QRS","https://fr.kompass.com/c/quality-reliable-software/fr4260686/","QUALITY RELIABLE SOFTWARE","6 RUE DES TILLEULS","6 RUE DES TILLEULS 

	                
	        14280 AUTHIE","null","2014","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie QUALITY RELIABLE SOFTWARE(QRS), est implantée au 6 RUE DES TILLEULS à Authie (14280) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2014 sous l'enregistrement 803502996 00025, recensée sous le naf : 

► Programmation informatique.



La société QUALITY RELIABLE SOFTWARE est dirigée par Anne-Laure De Matteis (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929916-1018","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M DIMITRI LEBOUTEILLER","https://fr.kompass.com/c/m-dimitri-lebouteiller/fra02vwb1/","M DIMITRI LEBOUTEILLER","17 AV JEAN TERNISIEN","17 AV JEAN TERNISIEN 

	                
	        14150 OUISTREHAM","null","2017","Profession libérale","De 0 à 9 employés","M DIMITRI LEBOUTEILLER, est installé au 17 AV JEAN TERNISIEN à Ouistreham (14150) dans le département du Calvados.



Cette société est une profession libérale fondée en 2017 sous le numéro 831331095 00016, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930000-1046","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","DOING SOFTWARE","https://fr.kompass.com/c/doing-software/fra03ht6s/","DOING SOFTWARE","1102 BD DES BELLES PORTES","1102 BD DES BELLES PORTES 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2017","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie DOING SOFTWARE, est installée au 1102 BD DES BELLES PORTES à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2017 ayant comme SIRET le numéro 834612509 00010, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société DOING SOFTWARE est dirigée par Olivier Dupart (Gérant)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641930061-1066","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M SYLVAIN FOURNIER","https://fr.kompass.com/c/m-sylvain-fournier/fra00fykb/","M SYLVAIN FOURNIER","20 RUE DU BISSONNET","20 RUE DU BISSONNET 

	                
	        14470 COURSEULLES-SUR-MER","null","2009","Profession libérale","De 0 à 9 employés","M SYLVAIN FOURNIER, est installé au 20 RUE DU BISSONNET à Courseulles-sur-mer (14470) dans le département du Calvados.



Cette société est une profession libérale fondée en 2009 sous l'enregistrement 514777747 00015, recensée sous le naf : 

► Autres activités informatiques.","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641930045-1061","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M JEAN FARGERE","https://fr.kompass.com/c/m-jean-fargere/fra006rr7/","M JEAN FARGERE","7 IMP DE L'ANGUILLE","7 IMP DE L'ANGUILLE 

	                
	        14830 LANGRUNE-SUR-MER","http://www.infodeix.com","1994","Profession libérale","De 0 à 9 employés","M JEAN FARGERE, est installé au 7 IMP DE L'ANGUILLE à Langrune-sur-mer (14830) dans le département du Calvados.



Cette société est une profession libérale fondée en 1994 ayant comme SIRET le numéro 394488050 00029, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929922-1020","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","PARKER ET LEWIS","https://fr.kompass.com/c/parker-et-lewis/fr8715882/","PARKER ET LEWIS","9 RTE D'AUDRIEU","9 RTE D'AUDRIEU 

	                
	        14250 TILLY-SUR-SEULLES","http://www.uni-alteri.com","2011","Groupement d'intérêt économique (GIE)","De 0 à 9 employés","La société PARKER ET LEWIS, est implantée au 9 RTE D'AUDRIEU à Tilly-sur-seulles (14250) dans le département du Calvados.



Cette société est un groupement d'intérêt économique fondé en 2011 sous le numéro 534020326 00011, recensé sous le naf : 

► Programmation informatique.



La société PARKER ET LEWIS est dirigée par Cédric Neveu (Membre)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929952-1030","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M FREDERIC FRANCOIS","https://fr.kompass.com/c/m-frederic-francois/fr4176942/","M FREDERIC FRANCOIS","300 AV DU LITTORAL 

	                BAT B2 RESIDENCE LA CROISETTE","300 AV DU LITTORAL 

	                BAT B2 RESIDENCE LA CROISETTE 

	                
	        14990 BERNIERES-SUR-MER","null","2005","Profession libérale","De 0 à 9 employés","M FREDERIC FRANCOIS, est installé au 300 AV DU LITTORAL à Bernieres-sur-mer (14990) dans le département du Calvados.



Cette société est une profession libérale fondée en 2005 sous le numéro 484761341 00029, recensée sous le naf : 

► Portails Internet.","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641929991-1043","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M CHRISTIAN TASSEL (ORDI14)","https://fr.kompass.com/c/m-christian-tassel/fra00eavo/","M CHRISTIAN TASSEL
                                    ORDI14","CHE DE LA BRUYERE","CHE DE LA BRUYERE 

	                
	        14130 SAINT-HYMER","http://www.ordi14.fr","2009","Artisan-commerçant","De 0 à 9 employés","L'entreprise M CHRISTIAN TASSEL, est implantée à Saint-hymer (CHE DE LA BRUYERE) dans le département du Calvados.



Cet artisan-commerçant fondé en 2009 sous l'enregistrement 510272719 00012, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641930048-1062","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M PIERRE EL GUEDJ","https://fr.kompass.com/c/m-pierre-el-guedj/fra01mdpk/","M PIERRE EL GUEDJ","24 RUE HENRI PHILIPPE","24 RUE HENRI PHILIPPE 

	                
	        14630 CAGNY","null","2016","Profession libérale","De 0 à 9 employés","M PIERRE EL GUEDJ, est installé au 24 RUE HENRI PHILIPPE à Cagny (14630) dans le département du Calvados.



Cette société est une profession libérale fondée en 2016 sous l'enregistrement 818197915 00015, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641929943-1027","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","A P I TECHNOLOGY","https://fr.kompass.com/c/a-p-i-technology/fra02zgz1/","A P I TECHNOLOGY","11 RUE DE PARIS","11 RUE DE PARIS 

	                
	        14910 BLONVILLE-SUR-MER","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise A P I TECHNOLOGY, est implantée au 11 RUE DE PARIS à Blonville-sur-mer (14910) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017 sous l'enregistrement 832220875 00021, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société A P I TECHNOLOGY est dirigée par Didier Clavelin (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641929973-1037","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","PYM2","https://fr.kompass.com/c/pym2/fr1906603/","PYM2","14 RUE CHARLES COULOMB","14 RUE CHARLES COULOMB 

	                
	        14120 MONDEVILLE","null","2013","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie PYM2, est implantée au 14 RUE CHARLES COULOMB à Mondeville (14120) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2013 ayant comme SIRET le numéro 798816070 00048, recensée sous le naf : 

► Programmation informatique.



La société PYM2 est dirigée par Eric De Goussencourt (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929955-1031","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M DAVID CHERRUAULT","https://fr.kompass.com/c/m-david-cherruault/fra03rz7v/","M DAVID CHERRUAULT","2 RUE DU CHANVRE","2 RUE DU CHANVRE 

	                
	        14190 SAINT-SYLVAIN","http://d3si.fr","2018","Artisan-commerçant","De 0 à 9 employés","L'entreprise M DAVID CHERRUAULT, est localisée au 2 RUE DU CHANVRE à Saint-sylvain (14190) dans le département du Calvados.



Cet artisan-commerçant fondé en 2018 sous le numéro 839218690 00015, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641929907-1015","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","CONSCIENCE ROBOTICS","https://fr.kompass.com/c/conscience-robotics/fra03cg2g/","CONSCIENCE ROBOTICS","4 AV DE CAMBRIDGE 

	                BATIMENT ODYSSEE","4 AV DE CAMBRIDGE 

	                BATIMENT ODYSSEE 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie CONSCIENCE ROBOTICS, est localisée au 4 AV DE CAMBRIDGE à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017(SIRET : 833236995 00035), recensée sous le naf : 

► Edition de logiciels applicatifs.



La société CONSCIENCE ROBOTICS est dirigée par Iliès Zaoui (Président)","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641930081-1073","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","MAKEIDEA, MI","https://fr.kompass.com/c/makeidea/fr4260347/","MAKEIDEA","49 AV ROBERT SCHUMAN","49 AV ROBERT SCHUMAN 

	                
	        14000 CAEN","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","Programmation informatique","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641929901-1013","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M LAURENT BOURDEL","https://fr.kompass.com/c/m-laurent-bourdel/fra00c6ch/","M LAURENT BOURDEL","7 B RTE DE SULLY 

	                SAINTE-ANNE","7 B RTE DE SULLY 

	                SAINTE-ANNE 

	                
	        14400 TOUR-EN-BESSIN","null","2005","Artisan-commerçant","De 0 à 9 employés","L'entreprise M LAURENT BOURDEL, est implantée au 7 B RTE DE SULLY à Tour-en-bessin (14400) dans le département du Calvados.



Cet artisan-commerçant fondé en 2005 ayant comme SIRET le numéro 484229737 00024, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641930123-1087","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M STEPHANE BARTHOD","https://fr.kompass.com/c/m-stephane-barthod/fra01anng/","M STEPHANE BARTHOD","8 RUE DES ANEMONES","8 RUE DES ANEMONES 

	                
	        14111 LOUVIGNY","null","2015","Profession libérale","De 0 à 9 employés","M STEPHANE BARTHOD, est installé au 8 RUE DES ANEMONES à Louvigny (14111) dans le département du Calvados.



Cette société est une profession libérale fondée en 2015 ayant comme SIRET le numéro 813508223 00019, recensée sous le naf : 

► Portails Internet.","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641930054-1064","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","SALESMEN LOBBY","https://fr.kompass.com/c/salesmen-lobby/fr3786787/","SALESMEN LOBBY","2 LA VALLEE","2 LA VALLEE 

	                
	        14700 VERSAINVILLE","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","La société SALESMEN LOBBY, est implantée au 2 LA VALLEE à Versainville (14700) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2014 ayant comme SIRET le numéro 801242785 00021, recensée sous le naf : 

► Autres activités informatiques.



La société SALESMEN LOBBY est dirigée par Killian Laurent (Président)","Autres activités informatiques (6209Z)
				Voir la classification Kompass"
"1641930117-1085","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","SEAVER","https://fr.kompass.com/c/seaver/fra01vmm3/","SEAVER","17 RUE CLAUDE BLOCH","17 RUE CLAUDE BLOCH 

	                
	        14000 CAEN","null","2016","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie SEAVER, est installée au 17 RUE CLAUDE BLOCH à Caen (14000) dans le département du Calvados.



Cette TPE est une societé anonyme par actions simplifiées fondée en 2016 sous le numéro 820207637 00019, recensée sous le naf : 

► Programmation informatique.



La société SEAVER est dirigée par Mohamed Antar (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930090-1076","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","ABISTO C.D","https://fr.kompass.com/c/abisto-c-d/fra01zawa/","ABISTO C.D","1 B RUE DE LA POTERIE","1 B RUE DE LA POTERIE 

	                
	        14440 DOUVRES-LA-DELIVRANDE","null","2016","SAS, société par actions simplifiée","De 0 à 9 employés","La société ABISTO C.D, est localisée au 1 B RUE DE LA POTERIE à Douvres-la-delivrande (14440) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2016 sous le numéro 820990281 00025, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société ABISTO C.D est dirigée par Sébastien Toquet (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641929931-1023","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","L&C","https://fr.kompass.com/c/l-c/fra03kp53/","L&C","41 AVENUE DU 6 JUIN","41 AVENUE DU 6 JUIN 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie L&C, est implantée au 41 AVENUE DU 6 JUIN à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous le numéro 835111170 00014, recensée sous le naf : 

► Programmation informatique.



La société L&C est dirigée par Luca Luisetti (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641930018-1052","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-7/","M SYLVAIN ANDRE","https://fr.kompass.com/c/m-sylvain-andre/fra00myyc/","M SYLVAIN ANDRE","LE BOIS ROGER","LE BOIS ROGER 

	                
	        14170 SAINT-PIERRE-EN-AUGE","null","2012","Profession libérale","De 0 à 9 employés","M SYLVAIN ANDRE, est installé à Saint-pierre-en-auge (LE BOIS ROGER) dans le département du Calvados.



Cette société est une profession libérale fondée en 2012 sous l'enregistrement 539212795 00014, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
