web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641928192-867","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","BUBBLE ME","https://fr.kompass.com/c/bubble-me/fra03gm4v/","BUBBLE ME","70 AV DE L HIPPODROME 

	                ESPACE GARDIN","70 AV DE L HIPPODROME 

	                ESPACE GARDIN 

	                
	        14000 CAEN","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise BUBBLE ME, est installée au 70 AV DE L HIPPODROME à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017 sous l'enregistrement 834310344 00017, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928261-890","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","CHROMA.TEAM","https://fr.kompass.com/c/chroma-team/fra054rl9/","CHROMA.TEAM","23 AV JEAN JAURES","23 AV JEAN JAURES 

	                
	        14120 MONDEVILLE","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La société CHROMA.TEAM, est installée au 23 AV JEAN JAURES à Mondeville (14120) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 848014460 00028, recensée sous le naf : 

► Programmation informatique.



La société CHROMA.TEAM est dirigée par Maxime Guyot (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928171-860","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","2PLAY TENNIS","https://fr.kompass.com/c/2play-tennis/fra03nrbb/","2PLAY TENNIS","17 RUE KARL PROBST 

	                C/O GROUPE NAPOLY","17 RUE KARL PROBST 

	                C/O GROUPE NAPOLY 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La société 2PLAY TENNIS, est localisée au 17 RUE KARL PROBST à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous le numéro 838104107 00035, recensée sous le naf : 

► Programmation informatique.



La société 2PLAY TENNIS est dirigée par Tom Napoly (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928228-879","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","PAD-3I","https://fr.kompass.com/c/pad-3i/fra03s21b/","PAD-3I","3 LD LA VALLEE","3 LD LA VALLEE 

	                
	        14310 EPINAY-SUR-ODON","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie PAD-3I, est implantée au 3 LD LA VALLEE à Epinay-sur-odon (14310) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous l'enregistrement 839246832 00019, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société PAD-3I est dirigée par Pascal Attwood (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928288-899","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M ROBIN LE CORRE","https://fr.kompass.com/c/m-robin-le-corre/fra06b210/","M ROBIN LE CORRE","26 RUE DU 4EME DORSET","26 RUE DU 4EME DORSET 

	                
	        14930 ETERVILLE","null","2018","Profession libérale","null","M ROBIN LE CORRE, est installé au 26 RUE DU 4EME DORSET à Eterville (14930) dans le département du Calvados.



Cette société est une profession libérale fondée en 2018 sous le numéro 843642471 00026, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928219-876","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","FREE TIPS","https://fr.kompass.com/c/free-tips/fra06b8w9/","FREE TIPS","646 RTE DES DIGUES","646 RTE DES DIGUES 

	                
	        14123 FLEURY-SUR-ORNE","null","2019","SAS, société par actions simplifiée","null","La société FREE TIPS, est installée au 646 RTE DES DIGUES à Fleury-sur-orne (14123) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 sous l'enregistrement 881629539 00019, recensée sous le naf : 

► Programmation informatique.



La société FREE TIPS est dirigée par Antoine Lapotre (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928153-854","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","EKLECTIC GROUP","https://fr.kompass.com/c/eklectic-group/fra03t75t/","EKLECTIC GROUP","51 AV DE LA REPUBLIQUE","51 AV DE LA REPUBLIQUE 

	                
	        14800 DEAUVILLE","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise EKLECTIC GROUP, est implantée au 51 AV DE LA REPUBLIQUE à Deauville (14800) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018(SIRET : 839646734 00013), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société EKLECTIC GROUP est dirigée par Stéphane Thien (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928351-920","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","MME CARLA DIAZ","https://fr.kompass.com/c/mme-carla-diaz/fra0581ft/","MME CARLA DIAZ","4 RUE D ALEXANDRIA","4 RUE D ALEXANDRIA 

	                
	        14000 CAEN","null","2019","Profession libérale","De 0 à 9 employés","MME CARLA DIAZ, est installée au 4 RUE D ALEXANDRIA à Caen (14000) dans le département du Calvados.



Cette société est une profession libérale fondée en 2019 sous l'enregistrement 849032313 00017, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928144-851","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M BLAISE POSMYOUCK","https://fr.kompass.com/c/m-blaise-posmyouck/fra02rht9/","M BLAISE POSMYOUCK","8 DES ALLIES","8 DES ALLIES 

	                
	        14440 DOUVRES-LA-DELIVRANDE","null","2017","Profession libérale","De 0 à 9 employés","M BLAISE POSMYOUCK, est installé au 8 DES ALLIES à Douvres-la-delivrande (14440) dans le département du Calvados.



Cette société est une profession libérale fondée en 2017 ayant comme SIRET le numéro 830174918 00011, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928141-850","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","ACTIVITOUR","https://fr.kompass.com/c/activitour/fra02t2ck/","ACTIVITOUR","25 AV DE LA REPUBLIQUE","25 AV DE LA REPUBLIQUE 

	                
	        14800 DEAUVILLE","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie ACTIVITOUR, est localisée au 25 AV DE LA REPUBLIQUE à Deauville (14800) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017 ayant comme SIRET le numéro 830666681 00010, recensée sous le naf : 

► Programmation informatique.



La société ACTIVITOUR est dirigée par Baptiste Rebut (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928207-872","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","CONCILIO 360","https://fr.kompass.com/c/concilio-360/fra04xm2x/","CONCILIO 360","6 AV MARECHAL JOFFRE","6 AV MARECHAL JOFFRE 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie CONCILIO 360, est localisée au 6 AV MARECHAL JOFFRE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 ayant comme SIRET le numéro 843979204 00016, recensée sous le naf : 

► Portails Internet.



La société CONCILIO 360 est dirigée par Mourade Benzouaoui (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641928156-855","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","VHM SAS","https://fr.kompass.com/c/vhm-sas/fra02tl4a/","VHM SAS","60 RUE 60 RUE DE L ORMELET","60 RUE 60 RUE DE L ORMELET 

	                
	        14790 MOUEN","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise VHM SAS, est implantée au 60 RUE 60 RUE DE L ORMELET à Mouen (14790) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017 sous l'enregistrement 830850566 00019, recensée sous le naf : 

► Programmation informatique.



La société VHM SAS est dirigée par Edith Fagebaume (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928363-924","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","VOAR","https://fr.kompass.com/c/voar/fra063z8q/","VOAR","38 RUE DU VIEUX MANOIR","38 RUE DU VIEUX MANOIR 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2019","SAS, société par actions simplifiée","null","La compagnie VOAR, est installée au 38 RUE DU VIEUX MANOIR à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 879290237 00020, recensée sous le naf : 

► Portails Internet.



La société VOAR est dirigée par Mathilde Jouen (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641928282-897","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M AHMED RAMI","https://fr.kompass.com/c/m-ahmed-rami/fra04vnnp/","M AHMED RAMI","18 RUE DES SABLONNETTES","18 RUE DES SABLONNETTES 

	                
	        14123 IFS","null","1994","Artisan-commerçant","De 0 à 9 employés","L'entreprise M AHMED RAMI, est installée au 18 RUE DES SABLONNETTES à Ifs (14123) dans le département du Calvados.



Cet artisan-commerçant fondé en 1994 sous l'enregistrement 399551290 00022, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641928300-903","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","M EMIR KHERCHI","https://fr.kompass.com/c/m-emir-kherchi/fra0571fa/","M EMIR KHERCHI","9 RUE LOUISE DE VILMORIN 

	                AIRAN","9 RUE LOUISE DE VILMORIN 

	                AIRAN 

	                
	        14370 VALAMBRAY","null","2019","Profession libérale","De 0 à 9 employés","M EMIR KHERCHI, est installé au 9 RUE LOUISE DE VILMORIN à Valambray (14370) dans le département du Calvados.



Cette société est une profession libérale fondée en 2019 ayant comme SIRET le numéro 848717377 00016, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928333-914","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","IASN, IASN (INTELLIGENCE ARTIFICIELLE DE SECURITE NORMANDE)","https://fr.kompass.com/c/iasn/fra057da5/","IASN
                                    INTELLIGENCE ARTIFICIELLE DE SECURITE NORMANDE","17 RUE CHARLES COULOMB","17 RUE CHARLES COULOMB 

	                
	        14120 MONDEVILLE","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie IASN(IASN), est localisée au 17 RUE CHARLES COULOMB à Mondeville (14120) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 sous l'enregistrement 848820098 00020, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société IASN est dirigée par Olivier Salembien (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928315-908","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","ETSIK","https://fr.kompass.com/c/etsik/fra050zbt/","ETSIK","1 PL DES CANADIENS","1 PL DES CANADIENS 

	                
	        14280 SAINT-GERMAIN-LA-BLANCHE-HERBE","null","2019","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société ETSIK, est localisée au 1 PL DES CANADIENS à Saint-germain-la-blanche-herbe (14280) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2019(SIRET : 844715029 00014), recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société ETSIK est dirigée par Fanja Razafitrimo (Gérant)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928297-902","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","SARL PUBLIPRESSE","https://fr.kompass.com/c/sarl-publipresse/fra0561zh/","SARL PUBLIPRESSE","63 RUE GRANDE RUE","63 RUE GRANDE RUE 

	                
	        14290 ORBEC","null","1994","Société à responsabilité limitée (sans autre indication)","null","La société SARL PUBLIPRESSE, est localisée au 63 RUE GRANDE RUE à Orbec (14290) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 1994 sous l'enregistrement 394926752 00012, recensée sous le naf : 

► Programmation informatique.



La société SARL PUBLIPRESSE est dirigée par Didier Broigne (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928162-857","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","JORD'INFO","https://fr.kompass.com/c/jord-info/fra03jzh9/","JORD'INFO","424 RTE DES DIGUES 

	                ALLEE NARCISSE","424 RTE DES DIGUES 

	                ALLEE NARCISSE 

	                
	        14123 FLEURY-SUR-ORNE","null","2018","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise JORD'INFO, est localisée au 424 RTE DES DIGUES à Fleury-sur-orne (14123) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2018 sous le numéro 834925992 00036, recensée sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.



La société JORD'INFO est dirigée par Jordane Gras (Gérant)","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641928243-884","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","PODCASTEO","https://fr.kompass.com/c/podcasteo/fra04nr5n/","PODCASTEO","RUE D AGUESSEAU 

	                RESIDENCE LES EPINES APPT 5519","RUE D AGUESSEAU 

	                RESIDENCE LES EPINES APPT 5519 

	                
	        14360 TROUVILLE-SUR-MER","null","2017","Association déclarée","De 0 à 9 employés","L'Association PODCASTEO est implantée à Trouville-sur-mer (RUE D AGUESSEAU) dans le département du Calvados.



Cette association loi 1901 ou assimilé fondée en 2017 sous l'enregistrement 841462849 00016, recensée sous le naf : 

► Autres activités de télécommunication.","Autres activités de télécommunication (6190Z)
				Voir la classification Kompass"
"1641928216-875","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","LUCAS TECH","https://fr.kompass.com/c/lucas-tech/fra052ptp/","LUCAS TECH","12 RUE JEAN LOUIS CASTETS","12 RUE JEAN LOUIS CASTETS 

	                
	        14280 SAINT-GERMAIN-LA-BLANCHE-HERBE","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise LUCAS TECH, est installée au 12 RUE JEAN LOUIS CASTETS à Saint-germain-la-blanche-herbe (14280) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019(SIRET : 845311695 00017), recensée sous le naf : 

► Autres activités de télécommunication.



La société LUCAS TECH est dirigée par Romain Grude (Président)","Autres activités de télécommunication (6190Z)
				Voir la classification Kompass"
"1641928135-848","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","AGILE","https://fr.kompass.com/c/agile/fra03tsc6/","AGILE","6 ESP RABELAIS","6 ESP RABELAIS 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie AGILE, est installée au 6 ESP RABELAIS à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous l'enregistrement 839873296 00017, recensée sous le naf : 

► Programmation informatique.



La société AGILE est dirigée par Willy LELOUTRE (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928303-904","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","SOSPC14","https://fr.kompass.com/c/sospc14/fra04nvxt/","SOSPC14","16 RUE DE L AVENIR","16 RUE DE L AVENIR 

	                
	        14650 CARPIQUET","null","2018","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société SOSPC14, est implantée au 16 RUE DE L AVENIR à Carpiquet (14650) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2018 sous le numéro 841513278 00017, recensée sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.



La société SOSPC14 est dirigée par Guillaume Houard (Gérant)","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641928285-898","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","KAPEHOS, KPS","https://fr.kompass.com/c/kapehos/fra03z0kk/","KAPEHOS","11 IMP INITIALIS 

	                ZONE LE CITIS","11 IMP INITIALIS 

	                ZONE LE CITIS 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2018","SAS, société par actions simplifiée","null","La compagnie KAPEHOS(KPS), est localisée au 11 IMP INITIALIS à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous le numéro 841008394 00030, recensée sous le naf : 

► Programmation informatique.



La société KAPEHOS est dirigée par Thomas Holopherne (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928198-869","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","MONSIEUR MAXIME OBERDIEDER","https://fr.kompass.com/c/monsieur-maxime-oberdieder/fra03xxm9/","MONSIEUR MAXIME OBERDIEDER","2 B RUE OBLOND","2 B RUE OBLOND 

	                
	        14111 LOUVIGNY","null","2018","Artisan-commerçant","De 0 à 9 employés","L'entreprise MONSIEUR MAXIME OBERDIEDER, est implantée au 2 B RUE OBLOND à Louvigny (14111) dans le département du Calvados.



Cet artisan-commerçant fondé en 2018 sous l'enregistrement 840935274 00018, est recensé sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641928255-888","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","TOMBOLAPP","https://fr.kompass.com/c/tombolapp/fra04wn6z/","TOMBOLAPP","279 RUE DE LA LIBERATION","279 RUE DE LA LIBERATION 

	                
	        14100 SAINT-DESIR","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La société TOMBOLAPP, est installée au 279 RUE DE LA LIBERATION à Saint-desir (14100) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018(SIRET : 843686189 00013), recensée sous le naf : 

► Programmation informatique.



La société TOMBOLAPP est dirigée par Richard Monnier (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928174-861","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","GROOVER (GROOVER ACCELERATOR)","https://fr.kompass.com/c/groover/fra03ld72/","GROOVER
                                    GROOVER ACCELERATOR","LA FORGE 

	                RD20","LA FORGE 

	                RD20 

	                
	        14800 VAUVILLE","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise GROOVER, est installée à Vauville (LA FORGE) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 ayant comme SIRET le numéro 835329699 00010, recensée sous le naf : 

► Portails Internet.



La société GROOVER est dirigée par Dorian Perron (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641928354-921","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","SEANOPS","https://fr.kompass.com/c/seanops/fra05187a/","SEANOPS","25 CHE DE VAREMBERT","25 CHE DE VAREMBERT 

	                
	        14400 ESQUAY-SUR-SEULLES","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie SEANOPS, est implantée au 25 CHE DE VAREMBERT à Esquay-sur-seulles (14400) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous le numéro 844820480 00029, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société SEANOPS est dirigée par Cédric Roger (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641928306-905","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","SOLARSTEIN","https://fr.kompass.com/c/solarstein/fra050hdw/","SOLARSTEIN","8 RUE LEOPOLD SEDAR SENGHOR 

	                FORUM DIGITAL","8 RUE LEOPOLD SEDAR SENGHOR 

	                FORUM DIGITAL 

	                
	        14460 COLOMBELLES","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La société SOLARSTEIN, est localisée au 8 RUE LEOPOLD SEDAR SENGHOR à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous l'enregistrement 844588350 00018, recensée sous le naf : 

► Programmation informatique.



La société SOLARSTEIN est dirigée par Philippe Alix (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928330-913","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","DOCNDOC","https://fr.kompass.com/c/docndoc/fra04vpcg/","DOCNDOC","2 RUE JEAN PERRIN 

	                PLUG'NWORK - BATIMENT D","2 RUE JEAN PERRIN 

	                PLUG'NWORK - BATIMENT D 

	                
	        14460 COLOMBELLES","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","La société DOCNDOC, est installée au 2 RUE JEAN PERRIN à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2014 ayant comme SIRET le numéro 801897323 00045, recensée sous le naf : 

► Portails Internet.



La société DOCNDOC est dirigée par Pascale Meimon (Président)","Portails Internet (6312Z)
				Voir la classification Kompass"
"1641928264-891","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","FAB INFO","https://fr.kompass.com/c/fab-info/fra065nbv/","FAB INFO","2 RUE DES HALLES","2 RUE DES HALLES 

	                
	        14700 FALAISE","null","2019","SAS, société par actions simplifiée","null","L'entreprise FAB INFO, est localisée au 2 RUE DES HALLES à Falaise (14700) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 sous le numéro 879882249 00011, recensée sous le naf : 

► Programmation informatique.



La société FAB INFO est dirigée par Laetitia Fabre (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928312-907","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","APOSIO","https://fr.kompass.com/c/aposio/fra05972c/","APOSIO","17 RUE CLAUDE BLOCH 

	                NORMANDIE INCUBATION","17 RUE CLAUDE BLOCH 

	                NORMANDIE INCUBATION 

	                
	        14000 CAEN","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie APOSIO, est localisée au 17 RUE CLAUDE BLOCH à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 ayant comme SIRET le numéro 849369038 00013, recensée sous le naf : 

► Programmation informatique.



La société APOSIO est dirigée par Jean-Louis Lacolley (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928132-847","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","BEUTCH","https://fr.kompass.com/c/beutch/fra03tscd/","BEUTCH","49 RUE DE BRAS","49 RUE DE BRAS 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La société BEUTCH, est installée au 49 RUE DE BRAS à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018(SIRET : 839873759 00014), recensée sous le naf : 

► Programmation informatique.



La société BEUTCH est dirigée par Antonin Galaya (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928366-925","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","MME STEPHANIE LEVON","https://fr.kompass.com/c/mme-stephanie-levon/fra06vz49/","MME STEPHANIE LEVON","CHE DE TONNERRE AVASLOT 

	                CHEZ MR LEVON JEAN-PIERRE","CHE DE TONNERRE AVASLOT 

	                CHEZ MR LEVON JEAN-PIERRE 

	                
	        14400 BAYEUX","null","2020","Profession libérale","null","MME STEPHANIE LEVON, est installée à Bayeux (CHE DE TONNERRE AVASLOT) dans le département du Calvados.



Cette société est une profession libérale fondée en 2020 ayant comme SIRET le numéro 888648185 00013, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928249-886","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","EV-TECHNOLOGIES","https://fr.kompass.com/c/ev-technologies/fra03sfgr/","EV-TECHNOLOGIES","2 ESP ANTON PHILIPS 

	                BATIMENT 5","2 ESP ANTON PHILIPS 

	                BATIMENT 5 

	                
	        14460 COLOMBELLES","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La société EV-TECHNOLOGIES, est installée au 2 ESP ANTON PHILIPS à Colombelles (14460) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018(SIRET : 839403185 00029), recensée sous le naf : 

► Autres activités de télécommunication.



La société EV-TECHNOLOGIES est dirigée par Sidina Wane (Président)","Autres activités de télécommunication (6190Z)
				Voir la classification Kompass"
"1641928294-901","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","AWD (LATELIERWEBDESIGN)","https://fr.kompass.com/c/awd/fra04vf2p/","AWD
                                    LATELIERWEBDESIGN","5 RUE DES FORGES","5 RUE DES FORGES 

	                
	        14190 SAINT-GERMAIN-LE-VASSON","null","2018","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie AWD, est localisée au 5 RUE DES FORGES à Saint-germain-le-vasson (14190) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2018(SIRET : 843318593 00012), recensée sous le naf : 

► Programmation informatique.



La société AWD est dirigée par Sophie Ferey (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928204-871","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","A2B2 DEVELOPPEMENT","https://fr.kompass.com/c/a2b2-developpement/fra02xhj4/","A2B2 DEVELOPPEMENT","17 RUE DES SOURCES","17 RUE DES SOURCES 

	                
	        14700 VIGNATS","null","2017","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie A2B2 DEVELOPPEMENT, est implantée au 17 RUE DES SOURCES à Vignats (14700) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2017(SIRET : 831897541 00015), recensée sous le naf : 

► Programmation informatique.



La société A2B2 DEVELOPPEMENT est dirigée par Andréa Bouchaib (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641928267-892","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-5/","STELLAPPS S.A.S.","https://fr.kompass.com/c/stellapps-s-a-s/fra03xk3j/","STELLAPPS S.A.S.","4 RUE DE LA GARE 

	                BATIMENT MOHO","4 RUE DE LA GARE 

	                BATIMENT MOHO 

	                
	        14000 CAEN","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie STELLAPPS S.A.S., est implantée au 4 RUE DE LA GARE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017(SIRET : 833315286 00033), recensée sous le naf : 

► Programmation informatique.



La société STELLAPPS S.A.S. est dirigée par Ravishankar Shiroor (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
